Query_ID	Doc_ID	Rank	Score
19	706	3	20.765415390666384
19	716	4	19.39451620087187
19	1279	5	18.775470581523145
19	554	6	17.98253739164677
19	1296	7	16.944133669264126
19	1153	8	16.05623384254956
19	152	9	15.97275061444966
19	1295	10	15.779507208859162
20	500	1	36.21222868782401
20	268	2	24.838697650134634
20	88	3	24.67893194576605
20	450	4	23.48514373071412
20	966	5	22.68220621162123
20	270	6	20.538807329035706
20	123	7	20.45590325918108
20	300	8	19.933740352258184
20	87	9	18.516738763578484
20	84	10	17.994599985524477
21	502	1	40.81242628271
21	302	2	19.61436928639831
21	343	3	17.381054581154746
21	68	4	17.084617152745977
21	96	5	16.541048433658634
21	628	6	15.749520332981776
21	686	7	15.614609300850065
21	338	8	14.881575843632998
21	1007	9	14.3151444467229
21	1156	10	13.570656252360772
22	413	1	24.133565372979998
22	560	2	23.664397653862846
22	307	3	23.41739758465462
22	50	4	21.239855767842258
22	125	5	21.043346745525945
22	565	6	20.19557722638164
22	348	7	19.99936163963022
22	306	8	19.830528484489335
22	962	9	18.156562489034485
22	61	10	17.678545122622904
23	902	1	20.70329544248288
23	28	2	18.87494454393328
23	251	3	17.07891930386818
23	1151	4	15.375298375426894
23	718	5	15.164202286585809
23	237	6	15.01374803167299
23	893	7	14.97351376014977
23	360	8	14.718219119382017
23	753	9	14.57461681536042
23	244	10	13.998975001784412
24	756	1	18.06911677030807
24	46	2	17.762397194035728
24	51	3	14.103268998319736
24	724	4	13.780548802001974
24	12	5	13.67161354671963
24	837	6	13.006305290286884
24	262	7	12.057776991360164
24	374	8	11.8251829632302
24	47	9	11.690299072830687
24	650	10	11.066347160615383
25	215	1	28.26715860774203
25	121	2	25.294572054411866
25	277	3	22.950912230686846
25	216	4	20.336298686784616
25	214	5	20.315860278004756
25	134	6	20.213490989642217
25	11	7	19.086548296282245
25	945	8	18.403551727330548
25	426	9	18.23868616985937
25	989	10	17.96895952143656
26	307	1	31.719771589963845
26	96	2	30.64065767938721
26	305	3	29.840519967090838
26	348	4	28.749796248448675
26	629	5	27.42710236469439
26	145	6	27.374579273807758
26	1278	7	26.891137888171468
26	1355	8	26.685377359985658
26	568	9	26.235054217833234
26	611	10	26.128290134262855
27	680	1	17.483016748914366
27	428	2	17.47889244724816
27	752	3	17.32883237587071
27	921	4	16.904364962649996
27	1031	5	16.824933728283405
27	247	6	16.55845017821847
27	548	7	15.209785768423442
27	674	8	14.48987072026133
27	1320	9	14.127438450963322
27	613	10	14.065473546454854
28	251	1	21.689227730756244
28	36	2	15.24750299001711
28	503	3	15.226184200930955
28	674	4	14.48987072026133
28	247	5	13.507029065573189
28	683	6	13.37240804592161
28	250	7	13.239782831370725
28	367	8	13.145377365076508
28	758	9	12.883633770287151
28	677	10	12.827192896083336
29	612	1	32.90978574491017
29	465	2	32.2669324270313
29	513	3	30.277820980463808
29	146	4	27.916283865976048
29	464	5	27.837315303296947
29	211	6	26.278173025795297
29	901	7	23.780043201804254
29	900	8	22.750907788356102
29	250	9	22.25894167686081
29	792	10	22.17693232522318
30	683	1	14.867852680265973
30	420	2	14.745257955130338
30	513	3	14.526483826633104
30	921	4	13.999373446033687
30	464	5	13.279603138055624
30	465	6	12.552776314931375
30	229	7	12.29537501818314
30	247	8	12.068694019082521
30	545	9	11.729005225336099
30	230	10	11.52198507980464
32	752	1	38.359937093128465
32	250	2	19.35034435884715
32	1186	3	18.206166567445532
32	921	4	17.593364685681856
32	468	5	17.23271598097228
32	147	6	16.947355073799347
32	919	7	15.759157224408005
32	683	8	15.620615238431654
32	247	9	15.597372537783496
32	802	10	14.717789151940119
33	516	1	51.33513646630703
33	252	2	34.15030771912103
33	431	3	34.05305940577519
33	141	4	33.12039425362802
33	904	5	27.86518103232984
33	808	6	26.808004730906674
33	1163	7	26.693139996633565
33	1074	8	24.105294362402688
33	1153	9	23.86507347954968
33	315	10	23.38093736578561
34	1153	1	23.655741353763744
34	516	2	22.511275814239838
34	1350	3	20.895112358668474
34	431	4	18.543138739972136
34	1062	5	18.115365792773865
34	799	6	17.57218236861778
34	1243	7	17.468228861052744
34	610	8	17.388316780626266
34	175	9	16.43168292277324
34	1155	10	16.006593289279024
35	875	1	17.17741409464435
35	1208	2	15.399622040534098
35	1203	3	14.312018840459753
35	1389	4	13.87230965334511
35	156	5	11.874150356894862
35	1160	6	11.71534405254404
35	1189	7	11.216208999079516
35	1061	8	10.944182619816948
35	654	9	10.73832182995705
35	1252	10	10.294079240770278
36	1004	1	19.79317193704014
36	550	2	19.758937609148212
36	1268	3	19.39318271896917
36	274	4	19.13403215486892
36	565	5	18.737441594968374
36	123	6	17.93779217778423
36	959	7	17.594078873564335
36	1222	8	17.544401756823405
36	623	9	17.339747570734705
36	646	10	17.294444867005055
37	186	1	20.999388508792617
37	179	2	15.62133940940054
37	1352	3	15.39699526199804
37	283	4	14.926051922822708
37	409	5	14.775079924936186
37	979	6	14.546408444537143
37	188	7	13.382017303814145
37	655	8	12.778243240176216
37	1306	9	12.590832620754801
37	126	10	12.505045597570223
38	1238	1	17.434752750721547
38	536	2	17.178030282372816
38	1373	3	16.575633659577168
38	976	4	15.552470481181189
38	433	5	14.395862506276995
38	1211	6	14.226444066866144
38	85	7	14.151357169640251
38	338	8	13.984252636653748
38	186	9	13.750781003370754
38	1279	10	13.598547508834907
39	315	1	18.92351546654465
39	1268	2	17.14316570829942
39	610	3	16.003463527465442
39	959	4	15.972512943552408
39	207	5	14.416123739984345
39	272	6	14.271965200901947
39	1257	7	13.885707518178801
39	337	8	12.965150169966327
39	260	9	12.907686139051973
39	1154	10	12.754984318120362
40	536	1	14.15497748840869
40	37	2	12.558708835154533
40	207	3	11.700040416153703
40	1257	4	11.687733802965258
40	17	5	11.607908479274975
40	330	6	11.49398537583695
40	1158	7	11.231134291738218
40	1305	8	11.115026218235347
40	535	9	11.048331498693692
40	568	10	10.914330750516035
41	289	1	40.745423847231095
41	433	2	30.895578360621187
41	927	3	22.926385825914057
41	520	4	22.19477227127048
41	1277	5	20.656869839366106
41	432	6	20.615036660348903
41	288	7	20.416520809729235
41	1152	8	20.110527877210043
41	126	9	18.043304438149043
41	229	10	17.729937074124436
42	521	1	40.337901681474676
42	526	2	33.39047351058453
42	496	3	27.708915987792963
42	469	4	23.329883690375947
42	468	5	23.135614240496395
42	503	6	22.70771692205023
42	1320	7	22.142527918044273
42	1228	8	21.408109372338874
42	797	9	21.244191340863807
42	683	10	20.755179267465966
43	469	1	24.024080662437044
43	496	2	20.123915270781083
43	404	3	19.556844756446722
43	468	4	19.473310356867504
43	903	5	18.877747859954862
43	503	6	18.58222662375345
43	467	7	18.1786532938345
43	1070	8	17.508657770662495
43	1074	9	15.912794977795237
43	526	10	15.366854038921783
44	1190	1	14.777102705105978
44	1199	2	14.66938335305582
44	108	3	13.727498744608177
44	103	4	13.059159241692438
44	236	5	11.714875129353935
44	357	6	11.438973073163721
44	943	7	11.013460929976524
44	1031	8	10.61450918246149
44	367	9	10.360408717475115
44	760	10	9.5888443237527
45	305	1	24.966740535623217
45	525	2	22.494075692380683
45	123	3	21.659629189659732
45	540	4	21.39236210765242
45	353	5	21.17773603233294
45	274	6	18.979889919240794
45	84	7	18.814688574143034
45	1185	8	17.79777311888542
45	1002	9	17.64126326696962
45	26	10	17.473745724524406
46	353	1	25.033594426730794
46	305	2	24.89261420253416
46	123	3	22.30709709179633
46	983	4	21.62244070794578
46	84	5	21.361031029220786
46	525	6	21.13353573690385
46	655	7	20.14380075684967
46	540	8	19.924337094337734
46	36	9	19.834317387743138
46	37	10	19.661995036398853
47	307	1	26.472832742212518
47	568	2	25.548957973520135
47	570	3	24.49551383238147
47	327	4	24.48953067503848
47	525	5	23.671280248151525
47	1200	6	22.71938292412983
47	305	7	22.487037626108304
47	310	8	21.005547356914096
47	260	9	20.533512676456134
47	25	10	19.60215738137884
48	526	1	23.86194272298174
48	440	2	22.58085353890669
48	797	3	21.359689497217335
48	683	4	19.134888893535884
48	633	5	16.652692838185136
48	334	6	16.18779932484153
48	222	7	15.526653936732169
48	521	8	15.272522641506296
48	712	9	13.993087603105216
48	685	10	13.72205958782885
49	527	1	36.83799553771536
49	1370	2	29.05355644436528
49	1235	3	28.850445128013845
49	366	4	26.36648003058334
49	349	5	26.27280998774813
49	499	6	23.557902853103517
49	150	7	22.499659902641984
49	1108	8	21.515457150113505
49	476	9	21.483687513715516
49	15	10	21.459383887749983
50	435	1	20.61256365677206
50	142	2	18.765487628726436
50	541	3	18.64709345863993
50	1263	4	18.137203586798933
50	801	5	18.035555392054565
50	192	6	18.028719717011818
50	27	7	17.562707551174206
50	1259	8	17.40568224088915
50	1310	9	17.312807769248543
50	318	10	17.203814572807524
51	494	1	31.750142522876146
51	142	2	20.873172165755662
51	1310	3	20.857161040936127
51	36	4	20.2338561427857
51	1214	5	19.642328911192504
51	117	6	19.123325220216802
51	1149	7	18.677445014091695
51	23	8	18.37407413328262
51	248	9	18.31807717882795
51	1248	10	18.25806635302991
52	36	1	19.1538437879327
52	251	2	18.08275017761882
52	96	3	16.924943758827077
52	1214	4	16.748760470479557
52	17	5	15.63470455931275
52	1383	6	15.34356313736943
52	1142	7	14.992641632128679
52	651	8	14.741666005311192
52	117	9	14.391090242203227
52	1191	10	14.222303312035274
53	208	1	41.701279111784444
53	1221	2	33.71333265258958
53	437	3	27.414581531462268
53	531	4	24.210986056472777
53	625	5	23.59161391434662
53	22	6	23.016836842247695
53	407	7	22.555195941096027
53	296	8	22.267136474108973
53	370	9	22.21213992393664
53	1273	10	21.979211800829464
54	1307	1	26.963509520013343
54	123	2	26.02882448739375
54	44	3	23.367946287160358
54	1213	4	23.020218199638187
54	354	5	22.264903318563135
54	651	6	20.920162250486552
54	1300	7	20.74446338713254
54	84	8	19.619921101262083
54	211	9	19.372167467564726
54	666	10	19.034547770167404
55	17	1	26.07587519528878
55	251	2	24.096293720914048
55	460	3	23.144534455111145
55	377	4	22.50036205141977
55	376	5	19.76726666018868
55	1185	6	19.23482034058816
55	1281	7	17.94881286408702
55	1214	8	17.78597707822648
55	344	9	17.63583919969781
55	135	10	17.556475844483792
56	753	1	44.2939108663434
56	783	2	22.51309936926125
56	14	3	22.417211066539565
56	1339	4	20.770946748972865
56	251	5	20.642667778380044
56	1331	6	19.65223659553391
56	441	7	19.29005635613948
56	379	8	17.65432297299018
56	52	9	17.488736664065087
56	461	10	17.206186140525993
57	753	1	23.575900017884706
57	1099	2	17.42708285636939
57	117	3	17.395177261653465
57	1339	4	16.332564191158202
57	444	5	15.525827759139037
57	916	6	15.26461563036601
57	28	7	14.983980427018915
57	856	8	14.788325778821042
57	52	9	14.786935357198399
57	1272	10	14.517007980697773
58	754	1	40.20442116803599
58	270	2	28.651102504737427
58	120	3	28.597809079137818
58	1159	4	27.650399545057645
58	789	5	24.991767963022788
58	873	6	23.96820946806022
58	773	7	23.04933728727011
58	387	8	21.36115119490212
58	269	9	21.229256654442064
58	398	10	21.17525452628776
59	292	1	21.343412230650106
59	912	2	18.843464638398544
59	1105	3	18.63471419683739
59	610	4	17.690046516221106
59	364	5	17.299037866057017
59	657	6	16.929687790498647
59	381	7	16.721021542307636
59	458	8	16.70935179788123
59	786	9	16.333266821674055
59	646	10	15.974344854581327
60	527	1	43.53145687986506
60	321	2	28.98932463489415
60	1235	3	27.484047124189665
60	1377	4	26.486734548355656
60	352	5	23.747280294526682
60	1219	6	23.491456322968446
60	1384	7	22.644331966014004
60	1083	8	22.468725669691345
60	375	9	22.3616708580033
60	730	10	21.702026955254265
61	435	1	25.15208822578981
61	539	2	24.68409647284187
61	1213	3	20.69818284335632
61	566	4	20.570876874964767
61	333	5	20.084438107809277
61	564	6	19.770982466124018
61	944	7	19.58000296011498
61	1002	8	19.5626341017521
61	1307	9	19.39372706088537
61	145	10	19.3123531405594
62	459	1	36.31213968871559
62	1268	2	32.579983699259245
62	148	3	31.356043013949176
62	381	4	29.05688002878577
62	1383	5	27.768547400064012
62	452	6	27.481536762190483
62	255	7	26.891461210717736
62	105	8	26.429239642800116
62	785	9	24.94448650391245
62	117	10	23.900582105776373
63	1336	1	14.106396949501134
63	1121	2	14.06523081051646
63	843	3	13.966246935857331
63	1118	4	13.811732593726854
63	839	5	13.75936319325252
63	1130	6	13.18607385019607
63	954	7	12.751567448300824
63	1051	8	12.247256511317573
63	1311	9	12.024229114389506
63	1119	10	11.826759903473748
64	390	1	18.300573632889083
64	277	2	18.00805528907547
64	914	3	16.994591274341147
64	37	4	15.133212401035529
64	1204	5	14.964085636332632
64	719	6	14.113961105788462
64	345	7	14.069180687901223
64	52	8	13.8514608043462
64	1225	9	13.548080561128874
64	894	10	13.496927367215209
65	388	1	30.923737134873306
65	1106	2	29.10204814728309
65	393	3	25.636042029665237
65	569	4	25.25332080901434
65	1386	5	24.398915266332153
65	310	6	24.1496751677555
65	4	7	24.1042247881922
65	133	8	23.898409460025345
65	977	9	23.89124102147153
65	1382	10	23.15945908919586
66	128	1	32.274699932109314
66	629	2	24.91033402140418
66	366	3	24.685875626917383
66	375	4	22.465703014996535
66	191	5	21.84306677678648
66	305	6	21.117806097298036
66	310	7	20.95238208851793
66	73	8	20.683184803471974
66	329	9	20.510848060187584
66	1182	10	20.49677110707984
67	393	1	25.636042029665237
67	4	2	24.1042247881922
67	629	3	22.79032894219906
67	306	4	22.751696320854847
67	1106	5	22.68150325253712
67	1107	6	22.282356289998074
67	9	7	22.182343781720157
67	180	8	21.98653758779244
67	2	9	21.73469409005858
67	388	10	21.718567707845203
68	628	1	33.30770436614018
68	662	2	16.06291004708943
68	560	3	15.60102488558121
68	1248	4	14.520727052639847
68	1266	5	14.50454023604224
68	272	6	14.285632774554964
68	1200	7	13.665728473399263
68	773	8	13.446978307198687
68	254	9	13.182181954867097
68	1191	10	12.82024767396964
69	540	1	22.192940052886225
69	128	2	20.1968766394748
69	365	3	19.22971432131743
69	559	4	18.715709655236434
69	300	5	18.55606578679042
69	366	6	17.757152403933542
69	117	7	17.401313785377376
69	1200	8	17.364594279885942
69	565	9	17.089015692128807
69	1043	10	16.865952280482595
70	540	1	24.169735351472504
70	180	2	21.62896547131284
70	300	3	20.603597924563623
70	62	4	18.217691638502753
70	349	5	18.15518911828339
70	365	6	17.811261172758396
70	327	7	16.59147236410064
70	1260	8	15.162434363507465
70	375	9	14.35655543906158
70	435	10	14.110530308474061
71	540	1	18.602783880640068
71	305	2	16.433876569718397
71	572	3	16.427841607047284
71	573	4	16.151403424319298
71	26	5	15.853069437323736
71	525	6	15.679083120903377
71	1253	7	14.306765375160774
71	494	8	14.251385148071714
71	570	9	14.122184257842576
71	329	10	14.104535608413208
72	315	1	27.972377779730614
72	193	2	25.937576015943456
72	1078	3	23.51802250026867
72	799	4	23.50779500519116
72	416	5	22.9639526709904
72	1229	6	22.47071369465488
72	371	7	22.400176664650225
72	504	8	22.383586742511692
72	992	9	22.205304696271284
72	666	10	21.78016209746274
73	332	1	54.456679499388066
73	541	2	34.734205612778204
73	625	3	29.51545305281624
73	573	4	25.954850809297945
73	574	5	24.47893830601806
73	401	6	24.21897529260561
73	1374	7	23.612798554955063
73	488	8	23.491628151588465
73	1310	9	22.80765855125259
73	577	10	22.376741186992145
74	625	1	25.149638844932262
74	364	2	23.98045597265891
74	26	3	21.76159050822064
74	372	4	21.593669678304135
74	573	5	21.02862921835848
74	1142	6	20.561913904608794
74	1155	7	20.23519232140267
74	68	8	20.144677613483555
74	1161	9	20.140204141488358
74	1003	10	20.060811750226396
75	55	1	30.29050722305938
75	565	2	25.52442462489926
75	50	3	24.63145780581683
75	82	4	24.34692461512472
75	73	5	24.337029609106512
75	306	6	24.249747616875727
75	324	7	24.243906782059348
75	983	8	23.735311266756245
75	630	9	23.391186359247918
75	629	10	22.901995323627517
76	630	1	32.189121403334624
76	667	2	26.515453722128857
76	1007	3	25.17291442194061
76	328	4	25.062378588661694
76	1198	5	24.72230592656305
76	55	6	24.251032376668977
76	1394	7	24.180534138727428
76	50	8	23.29535636771827
76	666	9	23.112989366579903
76	43	10	23.078256587796314
77	329	1	35.22067045402141
77	630	2	27.559563446765154
77	1264	3	26.546779639377483
77	667	4	25.73437198151442
77	1391	5	22.479572112048306
77	1395	6	22.273692754721232
77	315	7	22.072462113261185
77	1394	8	21.910126582496993
77	1228	9	21.891363545986383
77	572	10	21.87636749482237
78	543	1	30.67671683573968
78	589	2	28.472074518337465
78	588	3	24.847924508223073
78	237	4	24.50209378104217
78	578	5	23.575158089198183
78	216	6	21.10032877987792
78	590	7	20.748233940438634
78	138	8	19.33238653668308
78	426	9	18.210595846357993
78	576	10	15.537623845493084
79	544	1	27.484749313501933
79	755	2	27.379624036698992
79	199	3	27.136256975889808
79	748	4	25.485158871608856
79	567	5	25.077143155148406
79	597	6	24.49942292650114
79	1066	7	22.006231496486873
79	204	8	21.63906835094845
79	746	9	19.613474884165015
79	49	10	19.37415652406606
80	544	1	30.87395125007631
80	790	2	18.85362828993438
80	1113	3	18.711190033406528
80	878	4	18.34003176860866
80	606	5	17.870288686785173
80	1335	6	17.603856880734487
80	251	7	17.226340264785428
80	1336	8	17.162938914571974
80	814	9	16.771420390984986
80	755	10	16.231703685538868
81	714	1	20.5629426472966
81	1163	2	17.640841142947487
81	245	3	16.85335238225396
81	256	4	16.36427847936631
81	140	5	15.97256318455636
81	1153	6	15.467686029728629
81	445	7	15.456404588637348
81	634	8	15.42358656172107
81	652	9	15.269468759882828
81	312	10	15.112903914983244
82	1339	1	31.14440049396024
82	678	2	28.730290537128298
82	1332	3	26.84709573574657
82	677	4	26.62041355990818
82	465	5	24.04006159096882
82	315	6	21.265084195431566
82	712	7	20.957625575310463
82	921	8	20.4866751769756
82	1334	9	20.28747171017894
82	206	10	20.125093176463345
83	898	1	16.597620359060166
83	428	2	16.447464718982204
83	1275	3	16.10512994439514
83	633	4	15.592606773559769
83	753	5	15.076426978027584
83	1196	6	13.687729405474919
83	680	7	13.601970755777156
83	236	8	12.368921628297993
83	97	9	12.155207723368662
83	657	10	11.39444811627683
84	142	1	24.90942825542471
84	873	2	24.125112590887664
84	522	3	23.846210230071215
84	1104	4	23.73040383844362
84	294	5	23.27332278408939
84	959	6	23.256340116328413
84	1310	7	21.949737293862796
84	661	8	21.694421603838894
84	135	9	21.63892661284661
84	564	10	21.530854831201605
85	84	1	23.896037474666176
85	184	2	23.656634177455725
85	314	3	21.905694107602223
85	1287	4	21.866323296359987
85	9	5	21.757320700100294
85	7	6	21.73807117837621
85	710	7	20.373985131377555
85	719	8	20.046268542257234
85	315	9	19.567778598579814
85	610	10	18.945689626033822
86	755	1	48.98823235910531
86	790	2	26.146567622386094
86	594	3	25.851968245912122
86	431	4	25.52167655240648
86	188	5	22.03836054914312
86	179	6	21.925134364854337
86	214	7	20.676222148828224
86	1155	8	20.19132955163264
86	1153	9	19.681831847963306
86	544	10	19.36222599412227
87	1228	1	33.27935732274307
87	547	2	31.20028547829547
87	439	3	30.94736173513912
87	1198	4	30.733537380161295
87	2	5	30.343926553019635
87	334	6	29.97993234470197
87	1309	7	27.68255977135993
87	572	8	27.273049695451313
87	625	9	27.237069724781016
87	797	10	26.979512263022073
88	548	1	45.719362855297355
88	617	2	43.48212506920608
88	613	3	41.85178080235903
88	622	4	36.72921071278057
88	616	5	32.53073370770355
88	614	6	27.07596234890008
88	615	7	26.492223597295546
88	618	8	25.322674829001492
88	958	9	23.395805496518246
88	163	10	23.09917137759987
89	757	1	30.373097623103007
89	801	2	26.061555076541424
89	921	3	22.970941638059937
89	917	4	22.34851385880121
89	685	5	19.88088218768884
89	440	6	19.41252685903968
89	315	7	17.787321309831267
89	924	8	17.762449592055706
89	52	9	17.152805263967302
89	902	10	16.628431704798135
90	265	1	22.379246767806894
90	1228	2	19.01711517127856
90	358	3	18.709566012197264
90	311	4	18.355370025347604
90	1257	5	17.61807262377291
90	334	6	17.279908525425896
90	71	7	17.13290526807586
90	798	8	16.56490108924384
90	1281	9	16.217545870614735
90	1364	10	16.141640777352915
91	252	1	18.68783798729231
91	431	2	16.744050903822234
91	1153	3	15.839233661866146
91	316	4	15.692560790442403
91	924	5	15.647246220267228
91	925	6	14.244970355065451
91	526	7	12.56708495277887
91	610	8	11.677714341857262
91	503	9	11.15905379944334
91	251	10	10.799926309179769
92	807	1	32.17985435501408
92	1247	2	25.897301825815006
92	758	3	25.282979051145805
92	806	4	22.825120809168382
92	810	5	22.819984432456014
92	36	6	20.63282473426648
92	28	7	20.52457703742344
92	1252	8	19.88909776867599
92	804	9	19.37736836026357
92	1093	10	17.409939283978897
93	635	1	44.61354872981094
93	68	2	25.278855236657293
93	691	3	23.511732649875988
93	1143	4	18.852461973030454
93	572	5	18.82642111363225
93	1353	6	18.019655307068568
93	1241	7	16.978302469310062
93	461	8	16.901164677283557
93	552	9	16.78188069527237
93	494	10	16.552007399193226
94	1393	1	35.125043445876386
94	983	2	30.723471282206447
94	283	3	30.716220675641814
94	1161	4	27.70852245610126
94	101	5	25.87701874943977
94	1104	6	24.616310729849953
94	662	7	24.2290448000784
94	559	8	23.838195673113248
94	1394	9	20.763071013831464
94	142	10	20.757115736756504
95	635	1	22.654494308183352
95	662	2	21.757738071255854
95	1002	3	17.688487474601697
95	564	4	17.164793156711585
95	628	5	17.024426415087568
95	101	6	16.598477445919585
95	689	7	16.07681604903496
95	123	8	15.665894383986348
95	1258	9	15.604789426313346
95	690	10	15.587002800400573
96	637	1	26.626499828543352
96	1339	2	25.288724097406266
96	465	3	24.254718128521244
96	699	4	23.03417265621821
96	779	5	22.757862286470765
96	698	6	22.380824433092393
96	712	7	21.206123932788586
96	683	8	19.07717004573051
96	1333	9	18.937086829465294
96	288	10	18.437316627270594
97	1331	1	18.52502659886372
97	251	2	18.08275017761882
97	779	3	15.26471322109466
97	728	4	13.516522827719726
97	953	5	13.05173513204261
97	1214	6	12.784554620556428
97	36	7	11.805172237173345
97	906	8	11.320130667311116
97	781	9	11.014133190727335
97	1391	10	10.786162693641954
98	638	1	34.80931286187252
98	673	2	27.740011263068098
98	1343	3	24.50384483623652
98	288	4	23.02456135645277
98	315	5	22.038693534351818
98	757	6	18.86545547543536
98	712	7	18.784126320152907
98	1095	8	18.768021065648725
98	1328	9	17.759646384675822
98	1091	10	17.65017018191761
99	639	1	28.15264983242872
99	715	2	22.5706924812451
99	553	3	18.066978568517094
99	32	4	17.228690106028616
99	719	5	16.09164378579306
99	1362	6	15.890853761691261
99	77	7	15.781373249362328
99	164	8	15.45260781280556
99	614	9	15.067892954696852
99	613	10	14.54554877740086
