Query_ID	Doc_ID	Rank	Score
49	366	4	30.87642414996088
49	356	5	30.250358858860483
49	1108	6	28.11770210386369
49	499	7	27.641540674681664
49	493	8	27.24722936738329
49	527	9	26.848439141351022
49	1302	10	26.640185270509846
50	435	1	29.388696635948268
50	1263	2	26.97200205914952
50	541	3	26.817431115544352
50	1259	4	24.310952325168085
50	1319	5	23.945776164236218
50	318	6	23.918539633501563
50	1274	7	23.727359433227054
50	248	8	23.576537183635562
50	1248	9	23.531171094977168
50	273	10	23.36527147549353
51	494	1	40.98270087965066
51	1310	2	30.46010410051178
51	23	3	29.73899489871926
51	251	4	29.581864165513746
51	36	5	29.26063902495642
51	1214	6	28.994880441810018
51	798	7	28.86894766326554
51	25	8	28.43917756320842
51	1263	9	28.40550340229968
51	117	10	28.09088342123245
52	251	1	28.189301876718982
52	96	2	27.503335147454507
52	36	3	24.537186927466067
52	1142	4	24.19783170594958
52	117	5	23.532964695291977
52	1191	6	23.308363632050433
52	170	7	23.219247310602462
52	269	8	23.197536734257916
52	798	9	23.09913449911044
52	1383	10	22.9355039699081
53	208	1	49.48447341054141
53	1221	2	41.091207952090656
53	296	3	33.80442355281114
53	437	4	33.73735019251253
53	625	5	32.389307865995676
53	531	6	31.82035011390571
53	270	7	31.767454198639452
53	22	8	31.752188109794115
53	370	9	30.37179290900385
53	407	10	29.935223158718895
54	123	1	38.92879219857459
54	1307	2	37.89711810187248
54	274	3	32.143459853774345
54	666	4	30.545217008213935
54	754	5	30.028592881959717
54	211	6	29.980339252122338
54	366	7	29.679687594983832
54	44	8	29.195091191541795
54	784	9	29.053909824783368
54	1213	10	29.049876440934423
55	17	1	37.156173995957744
55	377	2	32.331058262543856
55	376	3	31.656387917069484
55	1185	4	29.832203291986357
55	460	5	29.19117660381338
55	135	6	28.871274041468414
55	406	7	25.96538510693947
55	1281	8	25.786823215435703
55	425	9	25.736919422620968
55	344	10	24.994337905466686
56	753	1	38.43854120284092
56	14	2	24.90116768788011
56	1339	3	23.36565051106269
56	1105	4	23.15697385767945
56	441	5	21.555054784362092
56	36	6	21.430519560090296
56	52	7	20.293120933057416
56	811	8	20.15319375748208
56	637	9	19.80205464720316
56	783	10	19.78728279364121
57	1099	1	22.921395108428996
57	444	2	21.133749666512156
57	1272	3	20.892050523532035
57	52	4	19.816014784151548
57	747	5	19.756735717297936
57	753	6	19.662740743190323
57	856	7	19.18499178149352
57	1268	8	18.989087055240596
57	634	9	18.74732646267037
57	1194	10	18.547497845477206
58	1159	1	37.14007337899964
58	270	2	36.867870942086114
58	754	3	35.74621153877679
58	873	4	35.11495567930238
58	789	5	33.140984150738774
58	120	6	32.02797937115973
58	398	7	30.332648821080582
58	872	8	30.05321153606775
58	1104	9	28.248300076312077
58	407	10	28.22463814776485
59	292	1	23.20857725876336
59	1105	2	21.19830314489716
59	458	3	19.609058915553433
59	610	4	19.59801311904932
59	364	5	19.120594587464876
59	646	6	18.435972046512212
59	786	7	18.096588416512354
59	657	8	17.60029356810013
59	661	9	16.98937115499172
59	659	10	16.23958642728762
60	527	1	42.7998221937309
60	1235	2	35.20809927550697
60	352	3	33.03420622468268
60	1377	4	32.70768044639614
60	321	5	32.003367619074474
60	1384	6	31.8767029453738
60	34	7	31.122015934438664
60	72	8	30.50445382409694
60	1386	9	30.35903063120314
60	54	10	30.303022453594487
61	333	1	27.04763273775996
61	145	2	25.659407194777827
61	553	3	25.209091316338164
61	1213	4	24.341709863242322
61	120	5	23.346827795003065
61	1002	6	23.101186880910703
61	754	7	23.05313802513503
61	784	8	22.932749404038084
61	789	9	22.8904287215386
61	566	10	22.423909574394
62	459	1	46.238820195580104
62	1268	2	41.559907660708404
62	148	3	38.17026571121495
62	255	4	37.85049577824046
62	381	5	37.790942802011855
62	105	6	37.34191507044691
62	1383	7	36.66479160276506
62	452	8	35.138750043040346
62	785	9	34.421545387287566
62	1072	10	33.4146140044494
63	1121	1	18.983317682593693
63	1104	2	18.687387033053934
63	1336	3	18.416941637328605
63	783	4	18.1535299648406
63	211	5	17.993504141864975
63	843	6	17.906687553737505
63	1119	7	17.30677546154935
63	718	8	16.548696528076526
63	839	9	16.3328416607904
63	880	10	16.13122864593295
64	730	1	35.527386829686954
64	914	2	32.397503655008755
64	1225	3	31.718096008576737
64	1204	4	30.869577098266433
64	1024	5	29.354515970474214
64	1252	6	28.436326544217305
64	775	7	28.24958049657772
64	556	8	27.963349964525584
64	138	9	27.156200539085404
64	928	10	27.14250257562157
65	388	1	40.5446343849591
65	1106	2	37.83601340941944
65	569	3	33.195653356475674
65	393	4	33.07015515190799
65	4	5	30.889040182726422
65	133	6	30.033813239344447
65	1370	7	29.560179159146106
65	308	8	29.45641933671709
65	1355	9	29.02854061163965
65	1382	10	28.983365099815803
66	128	1	45.178037527826525
66	375	2	39.015059986368776
66	191	3	38.084862149138715
66	2	4	37.27008747057501
66	366	5	36.75142145075074
66	629	6	36.56038523784725
66	1370	7	34.5061684490716
66	1224	8	34.323355980649936
66	299	9	33.781417768355126
66	329	10	33.56767277575726
67	393	1	35.46748158099523
67	2	2	34.34959409784826
67	9	3	33.71023605346759
67	23	4	33.21323673382302
67	4	5	32.903326591470766
67	1106	6	32.41993776638127
67	255	7	32.279140615185256
67	308	8	31.56408642517387
67	135	9	31.25668148955522
67	309	10	31.24499962936538
68	628	1	27.994073165461764
68	662	2	23.88876505512208
68	365	3	23.285528105295334
68	560	4	22.71053264910921
68	1248	5	22.450123179712843
68	985	6	22.354252602348
68	248	7	20.01584282473597
68	1056	8	19.982868837199693
68	364	9	19.981293634001126
68	535	10	19.674413055443612
69	540	1	27.64940221323806
69	128	2	26.4415314831388
69	365	3	24.563016623611837
69	366	4	23.32895967805507
69	292	5	23.17181654502741
69	117	6	22.934242552303985
69	1366	7	22.824715389407814
69	458	8	22.34968506772014
69	1200	9	21.62174059104466
69	1383	10	21.314186622017328
70	540	1	27.51220925093063
70	180	2	24.219028237455007
70	300	3	22.415837719634347
70	62	4	21.80901181088282
70	365	5	21.24418163296631
70	349	6	20.55681371747637
70	1260	7	19.16296545521174
70	327	8	18.63111304673714
70	1185	9	18.049133113828663
70	305	10	17.95828669208402
71	305	1	18.24818073778798
71	573	2	18.116848134278122
71	540	3	16.63878451040857
71	572	4	15.678603036178238
71	25	5	15.644552881579335
71	568	6	15.551131699821642
71	625	7	15.180533005187488
71	329	8	14.918601756806698
71	570	9	14.894168845868277
71	334	10	13.929201177347966
72	315	1	34.094672850921945
72	193	2	30.708330175812282
72	1078	3	28.12541640508997
72	1115	4	27.798311355953974
72	1157	5	26.905069084027172
72	657	6	26.608863668754093
72	712	7	26.24956042939003
72	799	8	25.684202517189306
72	941	9	25.586446248434207
72	360	10	25.574094565242966
73	332	1	58.52683591870594
73	541	2	41.85089895223593
73	625	3	36.416701739814656
73	42	4	29.536001011399183
73	577	5	28.673407790307596
73	573	6	28.45593431953894
73	1296	7	28.120250515396286
73	574	8	28.082765788547608
73	1072	9	27.63638536525112
73	401	10	27.09697295969299
74	625	1	39.79579057771984
74	364	2	34.015232352180874
74	576	3	32.733155973355025
74	516	4	32.66251950271723
74	1161	5	31.455057168955822
74	26	6	31.110647221084506
74	1142	7	30.335149473361426
74	280	8	29.791240984120325
74	283	9	29.526492762421427
74	2	10	29.4825108926088
75	55	1	38.2371359714452
75	983	2	33.39592352364581
75	73	3	31.80570043667806
75	324	4	31.395030279258606
75	82	5	30.66831036470687
75	565	6	30.348893918884407
75	1215	7	30.05715953460065
75	91	8	29.05945432930089
75	328	9	29.049155240367664
75	54	10	28.66516750629181
76	667	1	35.70123242591262
76	328	2	32.839452163401155
76	43	3	32.39420912408507
76	630	4	31.25870893294317
76	54	5	30.587816369621724
76	1157	6	30.33266270974985
76	315	7	29.848200424928024
76	1391	8	29.70122780559325
76	50	9	29.683386861223838
76	666	10	29.526836292425475
77	329	1	41.606572590950485
77	1264	2	35.97982966937741
77	667	3	34.44028890661825
77	630	4	33.372953359748564
77	1391	5	32.38143741843456
77	272	6	31.013912652293328
77	315	7	30.637769325880036
77	668	8	30.511858644923777
77	572	9	29.96798760231115
77	1228	10	29.34668964132007
78	589	1	34.35771637603892
78	588	2	28.081802809503532
78	543	3	27.60522599911595
78	138	4	26.5012717837349
78	426	5	25.022298692591267
78	578	6	21.597046169214995
78	590	7	21.469887095488247
78	576	8	20.80612165687019
78	213	9	17.643379031021443
78	216	10	17.21334856378817
79	199	1	37.872866077171665
79	755	2	36.81579577692682
79	567	3	34.27192160841413
79	597	4	34.1039896939995
79	544	5	34.030764438876474
79	748	6	30.706651997531818
79	1066	7	28.702948937254206
79	204	8	26.30786185850028
79	516	9	26.059013469178705
79	196	10	25.776937797753266
80	544	1	38.67092127200601
80	1335	2	28.154654624822218
80	606	3	27.64530158545529
80	878	4	25.766902828958255
80	814	5	25.499052729310574
80	1113	6	24.887636501657106
80	1336	7	23.997387437839436
80	202	8	23.981375397563507
80	755	9	23.584201422198564
80	813	10	23.52188582436117
81	544	1	25.22662739507797
81	714	2	23.873627858161388
81	256	3	21.691101437791815
81	672	4	21.642142690493717
81	42	5	20.792917579800804
81	140	6	20.688232210932394
81	1351	7	20.653132168527986
81	1287	8	20.344889913006632
81	372	9	18.808495051457605
81	799	10	18.583222599364625
82	1339	1	40.96914017355977
82	1332	2	36.662562238269
82	677	3	35.73188655940256
82	678	4	35.44086702499919
82	465	5	31.95536146016184
82	1334	6	30.801404503226408
82	206	7	29.027790729015994
82	712	8	28.710236988848024
82	921	9	27.618516163554958
82	699	10	27.375696225770444
83	633	1	21.29624928233909
83	1297	2	17.788813560600595
83	541	3	17.27884386511567
83	124	4	16.895691201367534
83	467	5	16.687707822770918
83	347	6	16.216797434247198
83	540	7	16.024660718619423
83	898	8	15.96399868078408
83	371	9	15.957437995269093
83	909	10	15.956053554545843
84	522	1	32.552366851405615
84	959	2	32.42042606644627
84	1104	3	32.3717831966635
84	142	4	31.929376025856538
84	873	5	31.416237422843942
84	398	6	31.354100524406036
84	294	7	31.299997338326495
84	1310	8	29.419868275238702
84	553	9	29.354831256406648
84	24	10	29.270441656262616
85	314	1	33.16274333838392
85	84	2	31.922645286430114
85	719	3	29.98527830593215
85	196	4	29.91924498733305
85	9	5	29.664975803250773
85	7	6	29.413189520347057
85	294	7	29.32168851505047
85	710	8	28.167312364129266
85	610	9	28.045608168699587
85	1287	10	27.65327574635855
86	755	1	44.31675772964217
86	431	2	34.79510456905861
86	790	3	32.88198599398086
86	188	4	31.49990903375168
86	179	5	31.146576724891077
86	600	6	29.689089809918812
86	280	7	28.864819314312424
86	184	8	28.23326662123845
86	464	9	27.511469525818065
86	214	10	26.200996011231382
87	547	1	38.33280207830557
87	2	2	37.51502731546629
87	310	3	37.155090299324804
87	439	4	36.77255688513427
87	334	5	35.106573911270864
87	1198	6	33.69621916298456
87	1309	7	33.60613876785748
87	191	8	32.275320208731046
87	1267	9	31.918651455007087
87	308	10	31.45496307604664
88	548	1	54.856289498008394
88	617	2	48.36462171315323
88	622	3	45.63516014747661
88	613	4	45.55902361819872
88	616	5	40.35333495535526
88	614	6	37.660372414725494
88	958	7	32.944800211066685
88	618	8	32.62919574605698
88	1150	9	32.05673492108417
88	615	10	31.615491178820356
89	757	1	39.03943757019833
89	801	2	37.578642075611185
89	917	3	33.671406977299924
89	685	4	31.396150063949932
89	52	5	30.78266546229913
89	315	6	30.7717338103313
89	440	7	30.52818953521411
89	921	8	30.04420423466057
89	420	9	27.492489898533663
89	252	10	27.4457896004983
90	1228	1	19.783976970159454
90	334	2	18.86354357033472
90	1364	3	18.84154788779833
90	71	4	18.652555214871608
90	569	5	18.64165001055934
90	1257	6	18.487925476573253
90	1264	7	17.638985909514712
90	798	8	17.326270260868657
90	256	9	16.072322092958835
90	1281	10	16.0166374120474
91	252	1	23.78664042619694
91	431	2	21.097365820093707
91	925	3	18.491267027559076
91	1153	4	18.29474807852056
91	316	5	16.57559733826404
91	610	6	16.024652435450726
91	526	7	15.891274105637272
91	315	8	15.426757952772958
91	924	9	15.382123938972315
91	801	10	15.203306434888077
92	1247	1	46.34532407006435
92	1252	2	42.45119164294056
92	810	3	41.63124820050875
92	28	4	39.68136453709291
92	36	5	38.9739970264046
92	726	6	37.62780787654484
92	807	7	37.0874308294297
92	152	8	36.32317030588361
92	1147	9	36.19983714035349
92	37	10	36.139702410696394
93	635	1	48.37691889401658
93	68	2	35.74518453992453
93	691	3	33.48064117187066
93	1143	4	29.50598696794522
93	1157	5	28.755225911512422
93	37	6	28.150817414768568
93	1204	7	27.989376436852556
93	334	8	27.912767352176136
93	1290	9	27.46367928384045
93	276	10	27.248914609721368
94	983	1	42.658277490731074
94	1393	2	39.88157833627013
94	1161	3	37.00758669063248
94	101	4	33.16372768191819
94	1104	5	32.24838092816484
94	553	6	31.705971945959384
94	559	7	31.09337648178179
94	84	8	30.06476816074613
94	662	9	29.695268301761587
94	555	10	28.90989031190893
95	101	1	23.176668063785783
95	662	2	22.94509443978391
95	123	3	21.293137872053887
95	628	4	20.645363176526104
95	553	5	20.338372832179346
95	29	6	20.17305687599614
95	1393	7	19.932387187572434
95	1002	8	19.720588508318144
95	1104	9	19.624402602877076
95	872	10	19.37501737723202
96	637	1	32.532696220307784
96	465	2	28.528379535453524
96	1339	3	27.14554525984333
96	779	4	26.82425331164328
96	712	5	24.74690696372814
96	1333	6	24.126810410564154
96	683	7	23.12840840403694
96	698	8	22.236503074923778
96	311	9	22.043989607612342
96	921	10	21.27209706066786
97	251	1	29.181604573557088
97	1331	2	28.261346359788487
97	1214	3	27.365604320363783
97	779	4	26.316839040597472
97	36	5	25.64866146807643
97	824	6	23.98727322927703
97	187	7	23.250122073441236
97	781	8	22.412010087978153
97	906	9	22.319025148464846
97	792	10	22.130599050190018
98	638	1	45.073604723910215
98	673	2	33.519756844226805
98	315	3	32.87550176229916
98	1343	4	32.55782462231916
98	1328	5	29.305851868887174
98	521	6	29.022331722331533
98	288	7	28.14008157420241
98	1095	8	27.674930002402753
98	902	9	26.197862836273135
98	792	10	26.01491920125856
99	639	1	39.03606824656359
99	32	2	30.760642839946236
99	42	3	30.7434230780376
99	958	4	30.657582042735662
99	962	5	30.550244332757835
99	1362	6	30.335893844196207
99	715	7	29.880475167435414
99	77	8	29.771424444879248
99	717	9	28.97522015298958
99	1391	10	26.685585101251146
100	1126	1	46.74256605327311
